"event_id","external_id","bill_year_month","event_type","status_cd","reason_cd","event_data","create_ts","message_id","billing_account_num"
"20220706025400_286136205_1716",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-06 00:52:50,16492,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,17,KB,0,104857600,PDA,0,0,2022-07-06 02:54:00,1716,2022-07-06 02:54:00,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1718,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500120220706025126000397288.csv,,856993822,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220706025400_286136205_1716,7969739730593597485","2022-07-06 03:06:15.811","3866131454209269",908628
"20220706045220_286136205_1719",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-06 02:54:00,1474,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,2,KB,0,104857600,PDA,0,0,2022-07-06 04:52:20,1719,2022-07-06 04:52:20,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1721,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220706045126000397313.csv,,857029481,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220706045220_286136205_1719,4830107932077212179","2022-07-06 05:04:09.38","3866132123356919",908628
"20220706065448_286136205_1722",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-06 04:52:20,1100,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,2,KB,0,104857600,PDA,0,0,2022-07-06 06:54:48,1722,2022-07-06 06:54:48,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1724,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500120220706065126000397336.csv,,857059192,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220706065448_286136205_1722,5669500030934470516","2022-07-06 07:05:51.706","3867454199901004",908628
"20220706085645_286136205_1725",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-06 06:54:48,13522,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,14,KB,0,104857600,PDA,0,0,2022-07-06 08:56:45,1725,2022-07-06 08:56:45,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1727,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500120220706085626000397361.csv,,857088255,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220706085645_286136205_1725,7187224079233009473","2022-07-06 09:10:41.05","3868018470975340",908628
"20220706105433_286136205_1728",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-06 08:56:45,1230,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,2,KB,0,104857600,PDA,0,0,2022-07-06 10:54:33,1728,2022-07-06 10:54:33,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1730,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220706105126000397381.csv,,857113943,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220706105433_286136205_1728,8057421371111525612","2022-07-06 11:06:19.327","3869557503658689",908628
"20220706005518_286136205_1731",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-06 10:54:33,440,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-07-06 12:55:18,1731,2022-07-06 12:55:18,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1733,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500120220706125126000397408.csv,,857151520,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220706005518_286136205_1731,810170653953313337","2022-07-06 13:07:15.269","4678188482628289",908628
"20220706145425_286136205_1734",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-06 12:55:18,1343867,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1313,KB,0,104857600,PDA,0,3.85,2022-07-06 14:54:25,1734,2022-07-06 14:54:25,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1736,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220706145126000397429.csv,,857212988,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220706145425_286136205_1734,5532609695266063965","2022-07-06 15:06:54.862","4678226701428065",908628
"20220706165511_286136205_1737",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-06 14:54:25,558959,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,546,KB,0,104857600,PDA,0,3,2022-07-06 16:55:11,1737,2022-07-06 16:55:11,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1739,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220706165126000397453.csv,,857292064,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220706165511_286136205_1737,4527200634736100457","2022-07-06 17:07:03.104","4678257014454841",908628
"20220706185347_286136205_1740",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-06 16:55:11,654229,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,639,KB,0,104857600,PDA,0,3,2022-07-06 18:53:47,1740,2022-07-06 18:53:47,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1742,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220706185126000397481.csv,,857377602,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220706185347_286136205_1740,2611384383421631409","2022-07-06 19:06:44.191","4678291831783519",908628
"20220706205214_286136205_1743",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-06 18:53:47,937619,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,916,KB,0,104857600,PDA,0,3,2022-07-06 20:52:14,1743,2022-07-06 20:52:14,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1745,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220706205126000397501.csv,,857463092,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220706205214_286136205_1743,6941649774797540000","2022-07-06 21:05:23.333","4678325958166990",908628
"20220706225353_286136205_1746",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-06 20:52:14,138468,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,136,KB,0,104857600,PDA,0,3,2022-07-06 22:53:53,1746,2022-07-06 22:53:53,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1748,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500020220706225126000397527.csv,,857546389,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220706225353_286136205_1746,2740912583156122875","2022-07-06 23:07:34.616","4678360932235484",908628
"20220707005125_286136205_1749",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-06 22:53:53,21838,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,22,KB,0,104857600,PDA,0,0,2022-07-07 00:51:25,1749,2022-07-07 00:51:25,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1751,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220707004626000397548.csv,,857615565,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220707005125_286136205_1749,3203064150531198078","2022-07-07 01:00:43.213","4678390743858755",908628
"20220707025337_286136205_1752",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-07 00:51:25,18346,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,18,KB,0,104857600,PDA,0,0,2022-07-07 02:53:37,1752,2022-07-07 02:53:37,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1754,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220707025126000397577.csv,,857674006,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220707025337_286136205_1752,4916734104084496797","2022-07-07 03:06:52.831","4678420698494481",908628
"20220707045420_286136205_1755",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-07 02:53:37,17381,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,17,KB,0,104857600,PDA,0,0,2022-07-07 04:54:20,1755,2022-07-07 04:54:20,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1757,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500020220707045126000397599.csv,,858375847,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220707045420_286136205_1755,7876198550614917747","2022-07-07 05:05:41.755","3888254194414481",908628
"20220707065338_286136205_1758",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-07 04:54:20,1342,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,2,KB,0,104857600,PDA,0,0,2022-07-07 06:53:38,1758,2022-07-07 06:53:38,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1760,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220707065126000397621.csv,,858405373,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220707065338_286136205_1758,7618159337343830625","2022-07-07 07:03:45.324","3889032876957098",908628
"20220707085519_286136205_1761",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-07 06:53:38,854,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-07-07 08:55:19,1761,2022-07-07 08:55:19,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1763,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500020220707085126000397647.csv,,858433573,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220707085519_286136205_1761,1777621192633436354","2022-07-07 09:06:19.205","3889289079064066",908628
"20220707105611_286136205_1764",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-07 08:55:19,1100,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,2,KB,0,104857600,PDA,0,0,2022-07-07 10:56:11,1764,2022-07-07 10:56:11,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1766,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220707105126000397669.csv,,858460415,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220707105611_286136205_1764,5992835165365488243","2022-07-07 11:03:53.156","3895689267406499",908628
"20220707005614_286136205_1767",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-07 10:56:11,880,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-07-07 12:56:14,1767,2022-07-07 12:56:14,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1769,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220707125126000397697.csv,,858498083,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220707005614_286136205_1767,7174221227386161041","2022-07-07 13:05:10.188","4678554482618812",908628
"20220707145820_286136205_1770",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-07 12:56:14,544953,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,533,KB,0,104857600,PDA,0,3,2022-07-07 14:58:20,1770,2022-07-07 14:58:20,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1772,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220707145626000397718.csv,,858565480,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220707145820_286136205_1770,1852079484287861637","2022-07-07 15:12:35.107","4678586261969883",908628
"20220707165643_286136205_1773",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-07 14:58:20,3051504,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,2980,KB,0,104857600,PDA,0,8.73,2022-07-07 16:56:43,1773,2022-07-07 16:56:43,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1775,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220707165626000397746.csv,,858647204,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220707165643_286136205_1773,1943696647680050019","2022-07-07 17:10:17.403","4678628118678834",908628
"20220707185910_286136205_1776",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-07 16:56:43,582078,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,569,KB,0,104857600,PDA,0,3,2022-07-07 18:59:10,1776,2022-07-07 18:59:10,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1778,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220707185626000397766.csv,,858733008,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220707185910_286136205_1776,7546832112272099666","2022-07-07 19:09:38.644","4678657573513793",908628
"20220707210124_286136205_1779",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-07 18:59:10,47746,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,47,KB,0,104857600,PDA,0,3,2022-07-07 21:01:24,1779,2022-07-07 21:01:24,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1781,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220707205626000397790.csv,,858821383,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220707210124_286136205_1779,7251877398488696381","2022-07-07 21:11:13.885","4678700748966601",908628
"20220707230113_286136205_1782",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-07 21:01:24,1248387,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1220,KB,0,104857600,PDA,0,3.57,2022-07-07 23:01:13,1782,2022-07-07 23:01:13,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1784,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500020220707225626000397816.csv,,858905149,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220707230113_286136205_1782,9007846019169533954","2022-07-07 23:10:17.478","4678731811735896",908628
"20220708010317_286136205_1785",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-07 23:01:13,18885,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,19,KB,0,104857600,PDA,0,0,2022-07-08 01:03:17,1785,2022-07-08 01:03:17,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1787,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500020220708010126000397841.csv,,858978425,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220708010317_286136205_1785,5225213097183495053","2022-07-08 01:16:16.883","4678766826094577",908628
"20220708030501_286136205_1788",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-08 01:03:17,4334,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,5,KB,0,104857600,PDA,0,0,2022-07-08 03:05:01,1788,2022-07-08 03:05:01,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1790,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220708030126000397867.csv,,859033115,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220708030501_286136205_1788,2065216646560827738","2022-07-08 03:16:03.863","3910320513273883",908628
"20220708050326_286136205_1791",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-07-08 03:05:01,1402,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,2,KB,0,104857600,PDA,0,0,2022-07-08 05:03:26,1791,2022-07-08 05:03:26,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1793,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220708050126000397891.csv,,859067847,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220708050326_286136205_1791,3852851509048330805","2022-07-08 05:13:38.946","4678816015076121",908628
